date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:51:45	30769/-1	---M--	200	added ('OK')	text/html	date:Mon,%2019%20May%202008%2016:50:00%20GMT	http://www.bop.gov/inmate_programs/designations.jsp	T:/Brandon/Bureau%20of%20Prisons/BOP%20Designations/www.bop.gov/inmate_programs/designations.html	(from )
12:51:47	7978/7978	---M--	200	added ('OK')	text/css	date:Tue,%2008%20Feb%202005%2019:48:08%20GMT	http://www.bop.gov/common/styles/new_bop_style.css	T:/Brandon/Bureau%20of%20Prisons/BOP%20Designations/www.bop.gov/common/styles/new_bop_style.css	(from )
12:51:52	6039/6039	---M--	200	added ('OK')	text/css	date:Mon,%2028%20Feb%202005%2017:45:13%20GMT	http://www.bop.gov/common/styles/bop_style_printfriendly.css	T:/Brandon/Bureau%20of%20Prisons/BOP%20Designations/www.bop.gov/common/styles/bop_style_printfriendly.css	(from )
12:51:58	1462/1462	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:44%20GMT	http://www.bop.gov/webimages/public/header/usdoj-over.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Designations/www.bop.gov/webimages/public/header/usdoj-over.gif	(from )
12:52:03	463/463	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:44%20GMT	http://www.bop.gov/webimages/public/header/top_right_end-usdoj_over.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Designations/www.bop.gov/webimages/public/header/top_right_end-usdoj_over.gif	(from )
12:52:07	403/403	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:42%20GMT	http://www.bop.gov/webimages/public/header/about-over.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Designations/www.bop.gov/webimages/public/header/about-over.gif	(from )
12:52:09	439/439	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:41%20GMT	http://www.bop.gov/webimages/public/header/about-locator_over.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Designations/www.bop.gov/webimages/public/header/about-locator_over.gif	(from )
12:52:12	540/540	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:43%20GMT	http://www.bop.gov/webimages/public/header/locator-over.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Designations/www.bop.gov/webimages/public/header/locator-over.gif	(from )
12:52:13	605/605	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:42%20GMT	http://www.bop.gov/webimages/public/header/facilities-over.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Designations/www.bop.gov/webimages/public/header/facilities-over.gif	(from )
12:52:16	463/463	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:42%20GMT	http://www.bop.gov/webimages/public/header/careers-over.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Designations/www.bop.gov/webimages/public/header/careers-over.gif	(from )
