name,path,bytes,modified,mod_year,extension,category,mimetype,folder1,folder2
spmjc108.txt,Copps/2001,21483,2016-04-06T19:23:18,2016,txt,text,text/plain,Copps,2001
spmjc101.txt,Copps/2001,1996,2016-04-06T19:23:16,2016,txt,text,text/plain,Copps,2001
spmjc106.txt,Copps/2001,15814,2016-04-06T19:23:17,2016,txt,text,text/plain,Copps,2001
spmjc107.html,Copps/2001,16333,2016-04-06T19:23:17,2016,html,text,text/html,Copps,2001
spmjc103.doc,Copps/2001,35840,2016-04-06T19:23:17,2016,doc,application,application/msword,Copps,2001
spmjc104.doc,Copps/2001,34816,2016-04-06T19:23:17,2016,doc,application,application/msword,Copps,2001
spmjc103.html,Copps/2001,14019,2016-04-06T19:23:17,2016,html,text,text/html,Copps,2001
spmjc107.txt,Copps/2001,15802,2016-04-06T19:23:17,2016,txt,text,text/plain,Copps,2001
spmjc106.html,Copps/2001,16433,2016-04-06T19:23:17,2016,html,text,text/html,Copps,2001
spmjc102.html,Copps/2001,17076,2016-04-06T19:23:16,2016,html,text,text/html,Copps,2001
spmjc105.doc,Copps/2001,46592,2016-04-06T19:23:17,2016,doc,application,application/msword,Copps,2001
spmjc102.doc,Copps/2001,44032,2016-04-06T19:23:16,2016,doc,application,application/msword,Copps,2001
spmjc105.pdf,Copps/2001,112653,2016-04-06T19:23:17,2016,pdf,application,application/pdf,Copps,2001
spmjc104.html,Copps/2001,11635,2016-04-06T19:23:17,2016,html,text,text/html,Copps,2001
spmjc101.doc,Copps/2001,21504,2016-04-06T19:23:16,2016,doc,application,application/msword,Copps,2001
spmjc106.doc,Copps/2001,38400,2016-04-06T19:23:17,2016,doc,application,application/msword,Copps,2001
spmjc108.pdf,Copps/2001,134236,2016-04-06T19:23:18,2016,pdf,application,application/pdf,Copps,2001
spmjc108.doc,Copps/2001,50688,2016-04-06T19:23:18,2016,doc,application,application/msword,Copps,2001
spmjc106.pdf,Copps/2001,23312,2016-04-06T19:23:17,2016,pdf,application,application/pdf,Copps,2001
spmjc103.txt,Copps/2001,13527,2016-04-06T19:23:17,2016,txt,text,text/plain,Copps,2001
spmjc104.txt,Copps/2001,11369,2016-04-06T19:23:17,2016,txt,text,text/plain,Copps,2001
spmjc108.html,Copps/2001,22411,2016-04-06T19:23:18,2016,html,text,text/html,Copps,2001
spmjc107.pdf,Copps/2001,18566,2016-04-06T19:23:17,2016,pdf,application,application/pdf,Copps,2001
spmjc107.doc,Copps/2001,38400,2016-04-06T19:23:17,2016,doc,application,application/msword,Copps,2001
spmjc105.html,Copps/2001,22269,2016-04-06T19:23:17,2016,html,text,text/html,Copps,2001
spmjc101.html,Copps/2001,2634,2016-04-06T19:23:16,2016,html,text,text/html,Copps,2001
spmjc105.txt,Copps/2001,21418,2016-04-06T19:23:17,2016,txt,text,text/plain,Copps,2001
spmjc102.txt,Copps/2001,16285,2016-04-06T19:23:16,2016,txt,text,text/plain,Copps,2001
1Table,Copps/2001/spmjc105,7191,2016-04-06T19:23:15,2016,,application,application/octet-stream,Copps,2001
[1]CompObj,Copps/2001/spmjc105,106,2016-04-06T19:23:15,2016,,application,application/octet-stream,Copps,2001
[5]DocumentSummaryInformation,Copps/2001/spmjc105,4096,2016-04-06T19:23:15,2016,,application,application/octet-stream,Copps,2001
WordDocument,Copps/2001/spmjc105,27173,2016-04-06T19:23:15,2016,,application,application/octet-stream,Copps,2001
[5]SummaryInformation,Copps/2001/spmjc105,4096,2016-04-06T19:23:15,2016,,application,application/octet-stream,Copps,2001
[5]DocumentSummaryInformation,Copps/2001/spmjc102,4096,2016-04-06T19:23:14,2016,,application,application/octet-stream,Copps,2001
WordDocument,Copps/2001/spmjc102,22558,2016-04-06T19:23:14,2016,,application,application/octet-stream,Copps,2001
[5]SummaryInformation,Copps/2001/spmjc102,4096,2016-04-06T19:23:14,2016,,application,application/octet-stream,Copps,2001
[1]CompObj,Copps/2001/spmjc102,106,2016-04-06T19:23:14,2016,,application,application/octet-stream,Copps,2001
1Table,Copps/2001/spmjc102,9443,2016-04-06T19:23:14,2016,,application,application/octet-stream,Copps,2001
[5]SummaryInformation,Copps/2001/spmjc108,4096,2016-04-06T19:23:16,2016,,application,application/octet-stream,Copps,2001
[1]CompObj,Copps/2001/spmjc108,106,2016-04-06T19:23:16,2016,,application,application/octet-stream,Copps,2001
WordDocument,Copps/2001/spmjc108,27678,2016-04-06T19:23:16,2016,,application,application/octet-stream,Copps,2001
1Table,Copps/2001/spmjc108,10803,2016-04-06T19:23:16,2016,,application,application/octet-stream,Copps,2001
[5]DocumentSummaryInformation,Copps/2001/spmjc108,4096,2016-04-06T19:23:16,2016,,application,application/octet-stream,Copps,2001
WordDocument,Copps/2001/spmjc106,20517,2016-04-06T19:23:15,2016,,application,application/octet-stream,Copps,2001
[5]DocumentSummaryInformation,Copps/2001/spmjc106,4096,2016-04-06T19:23:15,2016,,application,application/octet-stream,Copps,2001
[1]CompObj,Copps/2001/spmjc106,106,2016-04-06T19:23:15,2016,,application,application/octet-stream,Copps,2001
1Table,Copps/2001/spmjc106,6109,2016-04-06T19:23:15,2016,,application,application/octet-stream,Copps,2001
[5]SummaryInformation,Copps/2001/spmjc106,4096,2016-04-06T19:23:15,2016,,application,application/octet-stream,Copps,2001
[5]DocumentSummaryInformation,Copps/2001/spmjc101,4096,2016-04-06T19:23:14,2016,,application,application/octet-stream,Copps,2001
WordDocument,Copps/2001/spmjc101,5662,2016-04-06T19:23:13,2016,,application,application/octet-stream,Copps,2001
[5]SummaryInformation,Copps/2001/spmjc101,4096,2016-04-06T19:23:14,2016,,application,application/octet-stream,Copps,2001
[1]CompObj,Copps/2001/spmjc101,106,2016-04-06T19:23:13,2016,,application,application/octet-stream,Copps,2001
1Table,Copps/2001/spmjc101,4096,2016-04-06T19:23:13,2016,,application,application/octet-stream,Copps,2001
1Table,Copps/2001/spmjc103,6032,2016-04-06T19:23:14,2016,,application,application/octet-stream,Copps,2001
WordDocument,Copps/2001/spmjc103,17953,2016-04-06T19:23:14,2016,,application,application/octet-stream,Copps,2001
[5]SummaryInformation,Copps/2001/spmjc103,4096,2016-04-06T19:23:14,2016,,application,application/octet-stream,Copps,2001
[5]DocumentSummaryInformation,Copps/2001/spmjc103,4096,2016-04-06T19:23:14,2016,,application,application/octet-stream,Copps,2001
[1]CompObj,Copps/2001/spmjc103,106,2016-04-06T19:23:14,2016,,application,application/octet-stream,Copps,2001
[5]SummaryInformation,Copps/2001/spmjc104,4096,2016-04-06T19:23:15,2016,,application,application/octet-stream,Copps,2001
[1]CompObj,Copps/2001/spmjc104,106,2016-04-06T19:23:15,2016,,application,application/octet-stream,Copps,2001
1Table,Copps/2001/spmjc104,7319,2016-04-06T19:23:14,2016,,application,application/octet-stream,Copps,2001
[5]DocumentSummaryInformation,Copps/2001/spmjc104,4096,2016-04-06T19:23:15,2016,,application,application/octet-stream,Copps,2001
WordDocument,Copps/2001/spmjc104,15390,2016-04-06T19:23:15,2016,,application,application/octet-stream,Copps,2001
[1]CompObj,Copps/2001/spmjc107,106,2016-04-06T19:23:16,2016,,application,application/octet-stream,Copps,2001
[5]SummaryInformation,Copps/2001/spmjc107,4096,2016-04-06T19:23:16,2016,,application,application/octet-stream,Copps,2001
[5]DocumentSummaryInformation,Copps/2001/spmjc107,4096,2016-04-06T19:23:16,2016,,application,application/octet-stream,Copps,2001
1Table,Copps/2001/spmjc107,6121,2016-04-06T19:23:15,2016,,application,application/octet-stream,Copps,2001
WordDocument,Copps/2001/spmjc107,20517,2016-04-06T19:23:16,2016,,application,application/octet-stream,Copps,2001
armjc201.pdf,Copps/Articles/2002,88204,2016-04-06T19:23:22,2016,pdf,application,application/pdf,Copps,Articles
spmjc212.html,Copps/2002,19742,2016-04-06T19:23:21,2016,html,text,text/html,Copps,2002
spmjc201.doc,Copps/2002,42496,2016-04-06T19:23:19,2016,doc,application,application/msword,Copps,2002
spmjc208.pdf,Copps/2002,28253,2016-04-06T19:23:20,2016,pdf,application,application/pdf,Copps,2002
spmjc206.pdf,Copps/2002,66784,2016-04-06T19:23:20,2016,pdf,application,application/pdf,Copps,2002
spmjc201.pdf,Copps/2002,124899,2016-04-06T19:23:19,2016,pdf,application,application/pdf,Copps,2002
spmjc210.pdf,Copps/2002,127648,2016-04-06T19:23:21,2016,pdf,application,application/pdf,Copps,2002
spmjc203.txt,Copps/2002,30940,2016-04-06T19:23:20,2016,txt,text,text/plain,Copps,2002
spmjc204.txt,Copps/2002,30146,2016-04-06T19:23:20,2016,txt,text,text/plain,Copps,2002
spmjc202.html,Copps/2002,22067,2016-04-06T19:23:19,2016,html,text,text/html,Copps,2002
spmjc206.html,Copps/2002,12297,2016-04-06T19:23:20,2016,html,text,text/html,Copps,2002
spmjc207.pdf,Copps/2002,13212,2016-04-06T19:23:20,2016,pdf,application,application/pdf,Copps,2002
spmjc203.html,Copps/2002,31868,2016-04-06T19:23:20,2016,html,text,text/html,Copps,2002
spmjc207.doc,Copps/2002,30720,2016-04-06T19:23:20,2016,doc,application,application/msword,Copps,2002
spmjc209.pdf,Copps/2002,20162,2016-04-06T19:23:21,2016,pdf,application,application/pdf,Copps,2002
spmjc207.html,Copps/2002,9604,2016-04-06T19:23:20,2016,html,text,text/html,Copps,2002
spmjc205.txt,Copps/2002,9764,2016-04-06T19:23:20,2016,txt,text,text/plain,Copps,2002
spmjc211.pdf,Copps/2002,164527,2016-04-06T19:23:21,2016,pdf,application,application/pdf,Copps,2002
spmjc202.txt,Copps/2002,17051,2016-04-06T19:23:19,2016,txt,text,text/plain,Copps,2002
spmjc201.html,Copps/2002,21925,2016-04-06T19:23:19,2016,html,text,text/html,Copps,2002
spmjc205.html,Copps/2002,9988,2016-04-06T19:23:20,2016,html,text,text/html,Copps,2002
spmjc208.txt,Copps/2002,19914,2016-04-06T19:23:20,2016,txt,text,text/plain,Copps,2002
spmjc212.pdf,Copps/2002,25684,2016-04-06T19:23:21,2016,pdf,application,application/pdf,Copps,2002
spmjc201.txt,Copps/2002,21247,2016-04-06T19:23:19,2016,txt,text,text/plain,Copps,2002
spmjc206.txt,Copps/2002,11651,2016-04-06T19:23:20,2016,txt,text,text/plain,Copps,2002
spmjc204.pdf,Copps/2002,38121,2016-04-06T19:23:20,2016,pdf,application,application/pdf,Copps,2002
spmjc210.txt,Copps/2002,17337,2016-04-06T19:23:21,2016,txt,text,text/plain,Copps,2002
spmjc203.pdf,Copps/2002,34803,2016-04-06T19:23:20,2016,pdf,application,application/pdf,Copps,2002
spmjc209.html,Copps/2002,27632,2016-04-06T19:23:21,2016,html,text,text/html,Copps,2002
spmjc207.txt,Copps/2002,6407,2016-04-06T19:23:20,2016,txt,text,text/plain,Copps,2002
spmjc213.pdf,Copps/2002,98290,2016-04-06T19:23:21,2016,pdf,application,application/pdf,Copps,2002
spmjc210.html,Copps/2002,29109,2016-04-06T19:23:21,2016,html,text,text/html,Copps,2002
spmjc208.html,Copps/2002,45522,2016-04-06T19:23:20,2016,html,text,text/html,Copps,2002
spmjc209.txt,Copps/2002,14262,2016-04-06T19:23:21,2016,txt,text,text/plain,Copps,2002
spmjc204.html,Copps/2002,72185,2016-04-06T19:23:20,2016,html,text,text/html,Copps,2002
spmjc202.doc,Copps/2002,45056,2016-04-06T19:23:19,2016,doc,application,application/msword,Copps,2002
spmjc211.txt,Copps/2002,35357,2016-04-06T19:23:21,2016,txt,text,text/plain,Copps,2002
spmjc202.pdf,Copps/2002,25364,2016-04-06T19:23:19,2016,pdf,application,application/pdf,Copps,2002
spmjc205.pdf,Copps/2002,20917,2016-04-06T19:23:20,2016,pdf,application,application/pdf,Copps,2002
1Table,Copps/2002/spmjc201,4096,2016-04-06T19:23:18,2016,,application,application/octet-stream,Copps,2002
[1]CompObj,Copps/2002/spmjc201,106,2016-04-06T19:23:18,2016,,application,application/octet-stream,Copps,2002
WordDocument,Copps/2002/spmjc201,26664,2016-04-06T19:23:18,2016,,application,application/octet-stream,Copps,2002
[5]DocumentSummaryInformation,Copps/2002/spmjc201,4096,2016-04-06T19:23:18,2016,,application,application/octet-stream,Copps,2002
[5]SummaryInformation,Copps/2002/spmjc201,4096,2016-04-06T19:23:18,2016,,application,application/octet-stream,Copps,2002
[5]SummaryInformation,Copps/2002/spmjc202,4096,2016-04-06T19:23:19,2016,,application,application/octet-stream,Copps,2002
[5]DocumentSummaryInformation,Copps/2002/spmjc202,4096,2016-04-06T19:23:18,2016,,application,application/octet-stream,Copps,2002
1Table,Copps/2002/spmjc202,6551,2016-04-06T19:23:18,2016,,application,application/octet-stream,Copps,2002
[1]CompObj,Copps/2002/spmjc202,106,2016-04-06T19:23:18,2016,,application,application/octet-stream,Copps,2002
WordDocument,Copps/2002/spmjc202,26654,2016-04-06T19:23:18,2016,,application,application/octet-stream,Copps,2002
[1]CompObj,Copps/2002/spmjc207,106,2016-04-06T19:23:19,2016,,application,application/octet-stream,Copps,2002
[5]SummaryInformation,Copps/2002/spmjc207,4096,2016-04-06T19:23:19,2016,,application,application/octet-stream,Copps,2002
1Table,Copps/2002/spmjc207,4096,2016-04-06T19:23:19,2016,,application,application/octet-stream,Copps,2002
WordDocument,Copps/2002/spmjc207,10797,2016-04-06T19:23:19,2016,,application,application/octet-stream,Copps,2002
Data,Copps/2002/spmjc207,4096,2016-04-06T19:23:19,2016,,application,application/octet-stream,Copps,2002
[5]DocumentSummaryInformation,Copps/2002/spmjc207,4096,2016-04-06T19:23:19,2016,,application,application/octet-stream,Copps,2002
stmjc117.html,Copps/Statements/2001,6963,2016-04-06T19:23:36,2016,html,text,text/html,Copps,Statements
stmjc122.pdf,Copps/Statements/2001,67008,2016-04-06T19:23:37,2016,pdf,application,application/pdf,Copps,Statements
stmjc131.txt,Copps/Statements/2001,2838,2016-04-06T19:23:39,2016,txt,text,text/plain,Copps,Statements
stmjc125.pdf,Copps/Statements/2001,7439,2016-04-06T19:23:38,2016,pdf,application,application/pdf,Copps,Statements
stmjc126.html,Copps/Statements/2001,4238,2016-04-06T19:23:38,2016,html,text,text/html,Copps,Statements
stmjc125.doc,Copps/Statements/2001,22528,2016-04-06T19:23:38,2016,doc,application,application/msword,Copps,Statements
stmjc122.doc,Copps/Statements/2001,22528,2016-04-06T19:23:37,2016,doc,application,application/msword,Copps,Statements
stmjc101b.pdf,Copps/Statements/2001,258048,2016-04-06T19:23:33,2016,pdf,application,application/pdf,Copps,Statements
stmjc117.doc,Copps/Statements/2001,26112,2016-04-06T19:23:36,2016,doc,application,application/msword,Copps,Statements
stmjc122.html,Copps/Statements/2001,3026,2016-04-06T19:23:37,2016,html,text,text/html,Copps,Statements
stmjc110.doc,Copps/Statements/2001,75264,2016-04-06T19:23:35,2016,doc,application,application/msword,Copps,Statements
stmjc113.html,Copps/Statements/2001,20321,2016-04-06T19:23:35,2016,html,text,text/html,Copps,Statements
stmjc110.pdf,Copps/Statements/2001,286169,2016-04-06T19:23:35,2016,pdf,application,application/pdf,Copps,Statements
stmjc103.txt,Copps/Statements/2001,2395,2016-04-06T19:23:34,2016,txt,text,text/plain,Copps,Statements
stmjc119.doc,Copps/Statements/2001,21504,2016-04-06T19:23:36,2016,doc,application,application/msword,Copps,Statements
stmjc117.pdf,Copps/Statements/2001,10663,2016-04-06T19:23:36,2016,pdf,application,application/pdf,Copps,Statements
stmjc104.txt,Copps/Statements/2001,5003,2016-04-06T19:23:34,2016,txt,text,text/plain,Copps,Statements
stmjc115.txt,Copps/Statements/2001,18817,2016-04-06T19:23:36,2016,txt,text,text/plain,Copps,Statements
stmjc107.html,Copps/Statements/2001,3139,2016-04-06T19:23:34,2016,html,text,text/html,Copps,Statements
stmjc108.doc,Copps/Statements/2001,20992,2016-04-06T19:23:34,2016,doc,application,application/msword,Copps,Statements
stmjc112.txt,Copps/Statements/2001,4656,2016-04-06T19:23:35,2016,txt,text,text/plain,Copps,Statements
stmjc101.doc,Copps/Statements/2001,38400,2016-04-06T19:23:33,2016,doc,application,application/msword,Copps,Statements
stmjc106.doc,Copps/Statements/2001,36352,2016-04-06T19:23:34,2016,doc,application,application/msword,Copps,Statements
stmjc132.html,Copps/Statements/2001,1924,2016-04-06T19:23:40,2016,html,text,text/html,Copps,Statements
stmjc133.doc,Copps/Statements/2001,33280,2016-04-06T19:23:40,2016,doc,application,application/msword,Copps,Statements
stmjc129.txt,Copps/Statements/2001,5672,2016-04-06T19:23:39,2016,txt,text,text/plain,Copps,Statements
stmjc134.doc,Copps/Statements/2001,22528,2016-04-06T19:23:40,2016,doc,application,application/msword,Copps,Statements
stmjc103.html,Copps/Statements/2001,3289,2016-04-06T19:23:34,2016,html,text,text/html,Copps,Statements
stmjc127.txt,Copps/Statements/2001,5502,2016-04-06T19:23:38,2016,txt,text,text/plain,Copps,Statements
stmjc134.pdf,Copps/Statements/2001,67963,2016-04-06T19:23:40,2016,pdf,application,application/pdf,Copps,Statements
stmjc120.txt,Copps/Statements/2001,1821,2016-04-06T19:23:37,2016,txt,text,text/plain,Copps,Statements
stmjc133.pdf,Copps/Statements/2001,89979,2016-04-06T19:23:40,2016,pdf,application,application/pdf,Copps,Statements
stmjc118.doc,Copps/Statements/2001,28672,2016-04-06T19:23:36,2016,doc,application,application/msword,Copps,Statements
stmjc106.html,Copps/Statements/2001,4998,2016-04-06T19:23:34,2016,html,text,text/html,Copps,Statements
stmjc116.pdf,Copps/Statements/2001,96133,2016-04-06T19:23:36,2016,pdf,application,application/pdf,Copps,Statements
stmjc105.txt,Copps/Statements/2001,3484,2016-04-06T19:23:34,2016,txt,text,text/plain,Copps,Statements
stmjc102.txt,Copps/Statements/2001,1280,2016-04-06T19:23:34,2016,txt,text,text/plain,Copps,Statements
stmjc111.doc,Copps/Statements/2001,35840,2016-04-06T19:23:35,2016,doc,application,application/msword,Copps,Statements
stmjc116.doc,Copps/Statements/2001,29184,2016-04-06T19:23:36,2016,doc,application,application/msword,Copps,Statements
stmjc118.pdf,Copps/Statements/2001,12238,2016-04-06T19:23:36,2016,pdf,application,application/pdf,Copps,Statements
stmjc133.html,Copps/Statements/2001,14549,2016-04-06T19:23:40,2016,html,text,text/html,Copps,Statements
stmjc124.doc,Copps/Statements/2001,23040,2016-04-06T19:23:38,2016,doc,application,application/msword,Copps,Statements
stmjc102.html,Copps/Statements/2001,3602,2016-04-06T19:23:34,2016,html,text,text/html,Copps,Statements
stmjc124.pdf,Copps/Statements/2001,7828,2016-04-06T19:23:38,2016,pdf,application,application/pdf,Copps,Statements
stmjc123.pdf,Copps/Statements/2001,159959,2016-04-06T19:23:37,2016,pdf,application,application/pdf,Copps,Statements
stmjc130.txt,Copps/Statements/2001,3867,2016-04-06T19:23:39,2016,txt,text,text/plain,Copps,Statements
stmjc116.html,Copps/Statements/2001,9962,2016-04-06T19:23:36,2016,html,text,text/html,Copps,Statements
stmjc121.txt,Copps/Statements/2001,3811,2016-04-06T19:23:37,2016,txt,text,text/plain,Copps,Statements
stmjc132.pdf,Copps/Statements/2001,65125,2016-04-06T19:23:40,2016,pdf,application,application/pdf,Copps,Statements
stmjc126.txt,Copps/Statements/2001,3489,2016-04-06T19:23:38,2016,txt,text,text/plain,Copps,Statements
stmjc135.pdf,Copps/Statements/2001,7567,2016-04-06T19:23:40,2016,pdf,application,application/pdf,Copps,Statements
stmjc127.html,Copps/Statements/2001,6348,2016-04-06T19:23:38,2016,html,text,text/html,Copps,Statements
stmjc128.txt,Copps/Statements/2001,2287,2016-04-06T19:23:39,2016,txt,text,text/plain,Copps,Statements
stmjc135.doc,Copps/Statements/2001,34304,2016-04-06T19:23:40,2016,doc,application,application/msword,Copps,Statements
stmjc132.doc,Copps/Statements/2001,20480,2016-04-06T19:23:39,2016,doc,application,application/msword,Copps,Statements
stmjc123.html,Copps/Statements/2001,36493,2016-04-06T19:23:37,2016,html,text,text/html,Copps,Statements
stmjc107.doc,Copps/Statements/2001,34304,2016-04-06T19:23:34,2016,doc,application,application/msword,Copps,Statements
stmjc112.html,Copps/Statements/2001,4796,2016-04-06T19:23:35,2016,html,text,text/html,Copps,Statements
stmjc113.txt,Copps/Statements/2001,18509,2016-04-06T19:23:35,2016,txt,text,text/plain,Copps,Statements
stmjc114.txt,Copps/Statements/2001,2546,2016-04-06T19:23:36,2016,txt,text,text/plain,Copps,Statements
stmjc109.doc,Copps/Statements/2001,23040,2016-04-06T19:23:35,2016,doc,application,application/msword,Copps,Statements
stmjc125.txt,Copps/Statements/2001,2157,2016-04-06T19:23:38,2016,txt,text,text/plain,Copps,Statements
stmjc104.html,Copps/Statements/2001,5926,2016-04-06T19:23:34,2016,html,text,text/html,Copps,Statements
stmjc135.html,Copps/Statements/2001,3291,2016-04-06T19:23:40,2016,html,text,text/html,Copps,Statements
stmjc131.pdf,Copps/Statements/2001,3761,2016-04-06T19:23:39,2016,pdf,application,application/pdf,Copps,Statements
stmjc131.doc,Copps/Statements/2001,22016,2016-04-06T19:23:39,2016,doc,application,application/msword,Copps,Statements
stmjc103.doc,Copps/Statements/2001,22528,2016-04-06T19:23:34,2016,doc,application,application/msword,Copps,Statements
stmjc131.html,Copps/Statements/2001,3637,2016-04-06T19:23:39,2016,html,text,text/html,Copps,Statements
stmjc119.txt,Copps/Statements/2001,1950,2016-04-06T19:23:37,2016,txt,text,text/plain,Copps,Statements
stmjc104.doc,Copps/Statements/2001,25088,2016-04-06T19:23:34,2016,doc,application,application/msword,Copps,Statements
stmjc129.html,Copps/Statements/2001,6306,2016-04-06T19:23:39,2016,html,text,text/html,Copps,Statements
stmjc117.txt,Copps/Statements/2001,6062,2016-04-06T19:23:36,2016,txt,text,text/plain,Copps,Statements
stmjc110.txt,Copps/Statements/2001,33963,2016-04-06T19:23:35,2016,txt,text,text/plain,Copps,Statements
stmjc118.html,Copps/Statements/2001,8982,2016-04-06T19:23:36,2016,html,text,text/html,Copps,Statements
stmjc101.txt,Copps/Statements/2001,2773,2016-04-06T19:23:33,2016,txt,text,text/plain,Copps,Statements
stmjc114.html,Copps/Statements/2001,5092,2016-04-06T19:23:35,2016,html,text,text/html,Copps,Statements
stmjc125.html,Copps/Statements/2001,3055,2016-04-06T19:23:38,2016,html,text,text/html,Copps,Statements
stmjc115.pdf,Copps/Statements/2001,21620,2016-04-06T19:23:36,2016,pdf,application,application/pdf,Copps,Statements
stmjc106.txt,Copps/Statements/2001,2690,2016-04-06T19:23:34,2016,txt,text,text/plain,Copps,Statements
stmjc115.doc,Copps/Statements/2001,40448,2016-04-06T19:23:36,2016,doc,application,application/msword,Copps,Statements
stmjc108.txt,Copps/Statements/2001,1501,2016-04-06T19:23:34,2016,txt,text,text/plain,Copps,Statements
stmjc112.doc,Copps/Statements/2001,32256,2016-04-06T19:23:35,2016,doc,application,application/msword,Copps,Statements
stmjc129.pdf,Copps/Statements/2001,82101,2016-04-06T19:23:39,2016,pdf,application,application/pdf,Copps,Statements
stmjc127.doc,Copps/Statements/2001,25600,2016-04-06T19:23:38,2016,doc,application,application/msword,Copps,Statements
stmjc121.html,Copps/Statements/2001,4475,2016-04-06T19:23:37,2016,html,text,text/html,Copps,Statements
stmjc120.doc,Copps/Statements/2001,34816,2016-04-06T19:23:37,2016,doc,application,application/msword,Copps,Statements
stmjc110.html,Copps/Statements/2001,41215,2016-04-06T19:23:35,2016,html,text,text/html,Copps,Statements
stmjc120.pdf,Copps/Statements/2001,360314,2016-04-06T19:23:37,2016,pdf,application,application/pdf,Copps,Statements
stmjc133.txt,Copps/Statements/2001,13576,2016-04-06T19:23:40,2016,txt,text,text/plain,Copps,Statements
stmjc127.pdf,Copps/Statements/2001,263616,2016-04-06T19:23:38,2016,pdf,application,application/pdf,Copps,Statements
stmjc129.doc,Copps/Statements/2001,25088,2016-04-06T19:23:39,2016,doc,application,application/msword,Copps,Statements
stmjc108.html,Copps/Statements/2001,2303,2016-04-06T19:23:34,2016,html,text,text/html,Copps,Statements
stmjc134.txt,Copps/Statements/2001,3303,2016-04-06T19:23:40,2016,txt,text,text/plain,Copps,Statements
stmjc111.txt,Copps/Statements/2001,1587,2016-04-06T19:23:35,2016,txt,text,text/plain,Copps,Statements
stmjc115.html,Copps/Statements/2001,20622,2016-04-06T19:23:36,2016,html,text,text/html,Copps,Statements
stmjc124.html,Copps/Statements/2001,3740,2016-04-06T19:23:38,2016,html,text,text/html,Copps,Statements
stmjc116.txt,Copps/Statements/2001,9565,2016-04-06T19:23:36,2016,txt,text,text/plain,Copps,Statements
stmjc118.txt,Copps/Statements/2001,8046,2016-04-06T19:23:36,2016,txt,text,text/plain,Copps,Statements
stmjc105.doc,Copps/Statements/2001,23552,2016-04-06T19:23:34,2016,doc,application,application/msword,Copps,Statements
stmjc102.doc,Copps/Statements/2001,35328,2016-04-06T19:23:33,2016,doc,application,application/msword,Copps,Statements
stmjc120.html,Copps/Statements/2001,4091,2016-04-06T19:23:37,2016,html,text,text/html,Copps,Statements
stmjc111.html,Copps/Statements/2001,4139,2016-04-06T19:23:35,2016,html,text,text/html,Copps,Statements
stmjc130.doc,Copps/Statements/2001,25600,2016-04-06T19:23:39,2016,doc,application,application/msword,Copps,Statements
stmjc123.txt,Copps/Statements/2001,33717,2016-04-06T19:23:38,2016,txt,text,text/plain,Copps,Statements
stmjc130.pdf,Copps/Statements/2001,77025,2016-04-06T19:23:39,2016,pdf,application,application/pdf,Copps,Statements
stmjc124.txt,Copps/Statements/2001,2845,2016-04-06T19:23:38,2016,txt,text,text/plain,Copps,Statements
stmjc109.html,Copps/Statements/2001,3902,2016-04-06T19:23:35,2016,html,text,text/html,Copps,Statements
stmjc105.html,Copps/Statements/2001,4150,2016-04-06T19:23:34,2016,html,text,text/html,Copps,Statements
stmjc126.pdf,Copps/Statements/2001,115672,2016-04-06T19:23:38,2016,pdf,application,application/pdf,Copps,Statements
stmjc128.doc,Copps/Statements/2001,22528,2016-04-06T19:23:38,2016,doc,application,application/msword,Copps,Statements
stmjc135.txt,Copps/Statements/2001,981,2016-04-06T19:23:40,2016,txt,text,text/plain,Copps,Statements
stmjc121.pdf,Copps/Statements/2001,379997,2016-04-06T19:23:37,2016,pdf,application,application/pdf,Copps,Statements
stmjc134.html,Copps/Statements/2001,4190,2016-04-06T19:23:40,2016,html,text,text/html,Copps,Statements
stmjc132.txt,Copps/Statements/2001,1045,2016-04-06T19:23:40,2016,txt,text,text/plain,Copps,Statements
stmjc121.doc,Copps/Statements/2001,24064,2016-04-06T19:23:37,2016,doc,application,application/msword,Copps,Statements
stmjc128.pdf,Copps/Statements/2001,396823,2016-04-06T19:23:39,2016,pdf,application,application/pdf,Copps,Statements
stmjc113.doc,Copps/Statements/2001,56320,2016-04-06T19:23:35,2016,doc,application,application/msword,Copps,Statements
stmjc130.html,Copps/Statements/2001,4029,2016-04-06T19:23:39,2016,html,text,text/html,Copps,Statements
stmjc101.html,Copps/Statements/2001,3542,2016-04-06T19:23:33,2016,html,text,text/html,Copps,Statements
stmjc101a.pdf,Copps/Statements/2001,367262,2016-04-06T19:23:33,2016,pdf,application,application/pdf,Copps,Statements
stmjc109.txt,Copps/Statements/2001,3008,2016-04-06T19:23:35,2016,txt,text,text/plain,Copps,Statements
stmjc128.html,Copps/Statements/2001,3182,2016-04-06T19:23:39,2016,html,text,text/html,Copps,Statements
stmjc114.pdf,Copps/Statements/2001,9127,2016-04-06T19:23:36,2016,pdf,application,application/pdf,Copps,Statements
stmjc107.txt,Copps/Statements/2001,1383,2016-04-06T19:23:34,2016,txt,text,text/plain,Copps,Statements
stmjc119.html,Copps/Statements/2001,2951,2016-04-06T19:23:36,2016,html,text,text/html,Copps,Statements
[5]SummaryInformation,Copps/Statements/2001/stmjc104,4096,2016-04-06T19:23:23,2016,,application,application/octet-stream,Copps,Statements
